14796 8981 3
6277 8981 3
4150 8981 3
29745 8981 3
6434 6103 3
29470 33912 3
7810 33912 3
12903 14540 3
6591 14540 3
27325 33912 3
4082 14540 3
6695 14540 3
29745 14540 3
15776 14540 3
19607 8397 3
4779 14540 3
11863 14540 3
14796 14540 3
6277 14540 3
4150 14540 3
8981 14540 3
19607 14540 3
8397 14540 3
9852 14540 3
12903 16011 3
8981 8397 3
6277 8397 3
6103 19104 3
17005 19104 3
5610 19104 3
17644 19104 3
6465 19104 3
12903 8397 3
6591 8397 3
4150 8397 3
7779 8397 3
6695 8397 3
29745 8397 3
15776 8397 3
4779 8397 3
9852 8397 3
11863 8397 3
14796 8397 3
4082 8397 3
6434 19104 3
6591 16011 3
4082 16011 3
4779 6120 3
9852 6120 3
11863 6120 3
14796 6120 3
6277 6120 3
4150 6120 3
8981 6120 3
15776 6120 3
19607 6120 3
14540 6120 3
16011 6120 3
12903 32665 3
6591 32665 3
7779 32665 3
4082 32665 3
6695 32665 3
8397 6120 3
7779 16011 3
29745 6120 3
4082 6120 3
6695 16011 3
29745 16011 3
15776 16011 3
4779 16011 3
9852 16011 3
11863 16011 3
14796 16011 3
6695 6120 3
6277 16011 3
8981 16011 3
19607 16011 3
8397 16011 3
14540 16011 3
12903 6120 3
6591 6120 3
7779 6120 3
4150 16011 3
17644 5610 3
6103 5610 3
6434 5610 3
9852 12903 3
11863 12903 3
14796 12903 3
6277 12903 3
4150 12903 3
8981 12903 3
19607 12903 3
4779 12903 3
5161 7810 3
29470 7810 3
4982 7810 3
11828 7810 3
8654 7810 3
13093 7810 3
15605 7810 3
12437 7810 3
15862 7810 3
31505 7810 3
15776 12903 3
6695 12903 3
6591 11863 3
7779 11863 3
4082 11863 3
6695 11863 3
29745 11863 3
15776 11863 3
4779 11863 3
29745 12903 3
9852 11863 3
6434 17005 3
6103 17005 3
5610 17005 3
17644 17005 3
6591 12903 3
7779 12903 3
4082 12903 3
11828 4982 3
18061 7810 3
19326 7810 3
16043 7810 3
17644 14965 3
6465 14965 3
11828 8654 3
4982 8654 3
6434 35322 3
6103 35322 3
17005 35322 3
5610 14965 3
14965 35322 3
19104 35322 3
5610 35322 3
17644 35322 3
6465 35322 3
6335 35322 3
5431 35322 3
5588 14650 3
13358 35322 3
19104 14965 3
17005 14965 3
6103 14965 3
5161 34363 3
15862 34363 3
29470 34363 3
4982 34363 3
11828 34363 3
8654 34363 3
13093 34363 3
15605 34363 3
12437 34363 3
31505 34363 3
18061 34363 3
19326 34363 3
16043 34363 3
7810 34363 3
27325 34363 3
34330 34363 3
6434 14965 3
29745 32665 3
15776 32665 3
7779 14540 3
9852 32665 3
13093 19326 3
15605 19326 3
12437 19326 3
31505 19326 3
18061 19326 3
5161 16043 3
15862 16043 3
29470 16043 3
4982 16043 3
11828 16043 3
8654 16043 3
13093 16043 3
15605 16043 3
12437 16043 3
31505 16043 3
18061 16043 3
19326 16043 3
8654 19326 3
5161 27325 3
11828 19326 3
29470 19326 3
11828 31505 3
8654 31505 3
13093 31505 3
15605 31505 3
12437 31505 3
5161 18061 3
15862 18061 3
29470 18061 3
4982 18061 3
11828 18061 3
8654 18061 3
13093 18061 3
15605 18061 3
12437 18061 3
31505 18061 3
5161 19326 3
15862 19326 3
4779 32665 3
15862 27325 3
29470 27325 3
4982 27325 3
19326 34330 3
16043 34330 3
7810 34330 3
27325 34330 3
5161 33912 3
15862 33912 3
4982 33912 3
11828 33912 3
34363 33912 3
8654 33912 3
13093 33912 3
15605 33912 3
12437 33912 3
31505 33912 3
18061 33912 3
19326 33912 3
16043 33912 3
18061 34330 3
31505 34330 3
12437 34330 3
15605 34330 3
11828 27325 3
8654 27325 3
13093 27325 3
15605 27325 3
12437 27325 3
31505 27325 3
18061 27325 3
19326 27325 3
4982 31505 3
16043 27325 3
5161 34330 3
15862 34330 3
29470 34330 3
4982 34330 3
11828 34330 3
17644 6103 3
8654 34330 3
13093 34330 3
7810 27325 3
29470 31505 3
4982 19326 3
29745 35239 3
6695 35239 3
15776 35239 3
4779 35239 3
9852 35239 3
11863 35239 3
14796 35239 3
6277 35239 3
4150 35239 3
8981 35239 3
4082 35239 3
19607 35239 3
14540 35239 3
16011 35239 3
6120 35239 3
32665 35239 3
13594 35239 3
5161 15605 3
15862 15605 3
4982 15605 3
11828 15605 3
8397 35239 3
12903 13594 3
7779 35239 3
34422 35239 3
4779 13594 3
9852 13594 3
11863 13594 3
14796 13594 3
6277 13594 3
15776 13594 3
29745 13594 3
6695 13594 3
4082 13594 3
7779 13594 3
6591 13594 3
4150 13594 3
8981 13594 3
19607 13594 3
8397 13594 3
14540 13594 3
16011 13594 3
6120 13594 3
32665 13594 3
12903 35239 3
6591 35239 3
6120 32665 3
16011 32665 3
8654 15605 3
14796 32665 3
19607 32665 3
8397 32665 3
4150 32665 3
6277 32665 3
11863 32665 3
14540 32665 3
15862 31505 3
12619 35402 3
15605 12437 3
5161 31505 3
8654 12437 3
11828 12437 3
4982 12437 3
29470 12437 3
15862 12437 3
5161 12437 3
13093 15605 3
13093 12437 3
8981 32665 3
11810 31930 4
10313 31930 4
13138 16391 4
11810 10313 4
13138 6774 4
16750 16391 4
16750 6774 4
16750 13138 4
16391 6774 4
5474 19690 5
27166 19690 5
7007 19690 5
30637 19690 5
14735 19690 5
32203 14735 5
32203 19690 5
18199 19690 5
27124 19690 5
5474 10222 5
27166 10222 5
7007 10222 5
27124 30637 5
7007 30637 5
27166 14735 5
30637 10222 5
14735 10222 5
32203 10222 5
18199 14735 5
18199 10222 5
27124 10222 5
27124 14735 5
5474 30637 5
27166 30637 5
32203 30637 5
14735 30637 5
7007 14735 5
18199 30637 5
27124 5474 5
7007 5474 5
27166 17566 5
7007 17566 5
19690 17566 5
30637 17566 5
14735 17566 5
32203 17566 5
18209 19348 5
18616 19348 5
15862 19348 5
18209 29356 5
18616 29356 5
15862 29356 5
19348 29356 5
18199 17566 5
27124 17566 5
27166 5474 5
5474 17566 5
18616 15862 5
18209 15862 5
14735 5474 5
32203 5474 5
18199 5474 5
7007 18199 5
27124 18199 5
7007 32203 5
18199 32203 5
27124 32203 5
10222 17566 5
10222 19690 5
27124 7007 5
7007 27166 5
32203 27166 5
18199 27166 5
27124 27166 5
18209 18616 5
32537 36181 6
16423 36181 6
16423 7826 6
16423 7653 6
13754 36181 6
7826 7653 6
7653 36181 6
7653 13754 6
7826 13754 6
32537 13754 6
16423 13754 6
11810 27240 6
16423 32537 6
7826 32537 6
7653 32537 6
7826 36181 6
14947 9012 7
6344 16886 7
5902 16886 7
18869 16886 7
14947 16886 7
18869 12403 7
6344 12403 7
5902 12403 7
18869 9012 7
14947 12403 7
9012 12403 7
9012 16886 7
5902 9012 7
5902 18869 7
18869 14947 7
5902 14947 7
6344 14947 7
6344 18869 7
5902 36352 7
18869 36352 7
14947 36352 7
9012 36352 7
16886 36352 7
12403 36352 7
5902 6344 7
6344 36352 7
6344 9012 7
16886 12403 7
4283 5519 7
25980 26098 7
35781 35784 7
35782 35784 7
5519 8227 7
4283 8227 7
35780 35784 7
35781 35782 7
35780 35782 7
35780 35781 7
25980 36422 7
26098 36422 7
11077 27240 8
11810 27240 8
4001 27240 8
18209 34422 8
13595 34422 8
4001 11077 8
18209 13595 8
11077 11810 8
18616 19348 8
18616 33721 8
19348 33721 8
4001 11810 8
19215 9426 9
18722 14040 9
8835 14040 9
32275 14040 9
19215 14040 9
8314 14040 9
9426 7299 9
9426 14040 9
5589 14040 9
10612 14040 9
19215 5589 9
32275 5589 9
7299 10612 9
32275 10612 9
19215 10612 9
9426 10612 9
5589 10612 9
5589 9426 9
32275 9426 9
35745 27240 9
5589 7299 9
7299 14040 9
32275 18722 9
7299 8835 9
32275 8835 9
19215 18722 9
9426 18722 9
5589 18722 9
10612 18722 9
7299 8314 9
32275 8314 9
19215 8314 9
9426 8314 9
5589 8314 9
18722 8835 9
35746 30043 9
30049 35746 9
7299 18722 9
10612 8314 9
8314 18722 9
10612 8835 9
5589 8835 9
9426 8835 9
19215 8835 9
19215 32275 9
32275 7299 9
19215 7299 9
30049 30043 9
8314 8835 9
14965 17670 10
17792 12136 10
17619 17670 10
13055 36181 10
31959 13233 10
16395 12136 10
16395 17670 10
16423 12136 10
5153 36181 10
17792 33142 10
16395 33142 10
14965 33142 10
17619 33142 10
8906 36181 10
19170 9183 10
12946 15517 10
17670 33142 10
15517 33142 10
17792 16423 10
8906 32537 10
18093 30764 10
9626 30764 10
17604 30764 10
9626 17604 10
18093 17604 10
17792 12946 10
16423 12946 10
12946 36191 10
16423 33142 10
32128 27240 10
12946 12136 10
12136 33142 10
12136 36191 10
15517 36191 10
17670 36191 10
17792 36191 10
16395 36191 10
14965 36191 10
17619 36191 10
12946 33142 10
16423 13233 10
5153 32537 10
16423 36191 10
33142 36191 10
32537 36181 10
16423 14965 10
16423 17619 10
12136 17619 10
16395 15517 10
17792 14965 10
15517 14965 10
15517 17619 10
9626 18093 10
17792 17619 10
16395 17619 10
17792 15517 10
12946 14965 10
17619 14965 10
8906 5153 10
8906 13055 10
12946 17619 10
32537 13055 10
5153 13055 10
16395 14965 10
15517 17670 10
12136 15517 10
16423 31959 10
16423 15517 10
12136 17670 10
16423 17670 10
12946 17670 10
12946 16395 10
16423 16395 10
12136 14965 10
17792 16395 10
17792 17670 10
8500 6879 11
29403 6879 11
10164 8588 11
29403 8588 11
29479 27074 11
8500 10164 11
27074 8588 11
4799 8588 11
12026 8588 11
6879 8588 11
8500 16662 11
29403 16662 11
10164 16662 11
29479 8588 11
29403 10164 11
11810 7171 11
27074 10164 11
12026 6879 11
11810 4630 11
10978 4630 11
33161 7549 11
16662 7549 11
8588 7549 11
6879 7549 11
12026 7549 11
29479 6879 11
4799 7549 11
29479 10164 11
27074 7549 11
10164 7549 11
29403 7549 11
8500 7549 11
29479 16662 11
10978 7171 11
4630 7171 11
10978 11810 11
8500 8588 11
6879 10164 11
12026 10164 11
29479 7549 11
27074 16662 11
6879 8868 11
8868 16662 11
10164 28138 11
29479 28138 11
8500 8868 11
6879 4799 11
12026 4799 11
27074 4799 11
29479 4799 11
10164 4799 11
29403 4799 11
8500 4799 11
27074 28138 11
4799 28138 11
27074 8500 11
8868 28138 11
29479 8500 11
29403 8500 11
7549 28138 11
12026 28138 11
6879 28138 11
8588 28138 11
16662 28138 11
33161 28138 11
29403 27074 11
29403 28138 11
4799 16662 11
8500 28138 11
8588 33161 11
12026 16662 11
6879 16662 11
8588 16662 11
8500 33161 11
29403 33161 11
10164 33161 11
27074 12026 11
8588 8868 11
12026 8868 11
29479 33161 11
4799 8868 11
29479 12026 11
27074 33161 11
4799 33161 11
27074 8868 11
29479 8868 11
10164 8868 11
29403 8868 11
29403 12026 11
8500 12026 11
8868 33161 11
12026 33161 11
6879 33161 11
16662 33161 11
8868 7549 11
27074 6879 11
4630 27240 11
29403 29479 11
7171 27240 11
34114 27240 11
7171 34114 11
10978 34114 11
11810 27240 11
4630 34114 11
11810 34114 11
10978 27240 11
15408 34114 12
34114 27240 12
15408 27240 12
11828 14229 13
13541 4779 13
5589 14229 13
30095 14229 13
7794 4779 13
6103 14229 13
9964 4779 13
14590 14229 13
29596 14229 13
5161 7749 13
9426 14229 13
17735 14229 13
5589 19611 13
29596 19611 13
6103 19611 13
11828 19611 13
30095 19611 13
13026 14229 13
15297 14229 13
29719 14229 13
14590 19611 13
13629 4779 13
4052 14229 13
30096 14229 13
32240 14229 13
4655 14229 13
17735 27409 13
13026 27409 13
30096 27409 13
29719 27409 13
7794 33997 13
13629 33997 13
5756 33997 13
13494 33997 13
7749 33997 13
14854 33997 13
14973 33997 13
13494 5161 13
5756 5161 13
13629 5161 13
7794 5161 13
13541 5161 13
5790 5161 13
15297 27409 13
9964 5161 13
30095 27409 13
11828 27409 13
6103 27409 13
13541 9964 13
29596 27409 13
5589 27409 13
4779 5161 13
9426 27409 13
4655 27409 13
32240 27409 13
9426 19611 13
4052 27409 13
7794 9964 13
14590 27409 13
4655 19611 13
32240 19611 13
30096 19611 13
29719 30096 13
11828 5589 13
6103 5589 13
29596 5589 13
32240 5589 13
4052 5589 13
4052 30096 13
29719 5589 13
6103 9426 13
13629 5756 13
7794 5756 13
13541 5756 13
29596 9426 13
5790 5756 13
11828 9426 13
32240 30096 13
5589 30096 13
29596 30096 13
4052 15297 13
29719 15297 13
32240 15297 13
9426 15297 13
5589 15297 13
29596 15297 13
6103 15297 13
11828 15297 13
30095 15297 13
11828 32240 13
6103 32240 13
29596 32240 13
4052 32240 13
11828 30096 13
6103 30096 13
9964 5756 13
5589 9426 13
4779 5756 13
32240 9426 13
11828 15888 13
30095 15888 13
14590 15888 13
27409 14229 13
19478 10597 13
15862 10597 13
7991 10597 13
19478 4957 13
10597 4957 13
13026 19611 13
15862 4957 13
7991 4957 13
15297 19611 13
29719 19611 13
4052 19611 13
6103 15888 13
13541 33997 13
29596 15888 13
17735 19611 13
30096 9426 13
4052 9426 13
29719 9426 13
5161 31850 13
4779 31850 13
9964 31850 13
5790 31850 13
13541 31850 13
7794 31850 13
13629 31850 13
5756 31850 13
13494 31850 13
15888 19611 13
14229 19611 13
27409 19611 13
5589 15888 13
31850 33997 13
29596 29719 13
4052 29719 13
6103 14590 13
11828 14590 13
30095 14590 13
17735 4655 13
13026 4655 13
15297 4655 13
29719 4655 13
4052 4655 13
30096 4655 13
32240 4655 13
9426 4655 13
5589 4655 13
29596 4655 13
6103 4655 13
29596 14590 13
11828 4655 13
5756 14854 13
13494 14854 13
7749 14854 13
5161 27202 13
4779 27202 13
9964 27202 13
5790 27202 13
31850 27202 13
13541 27202 13
7794 27202 13
13629 27202 13
30095 13026 13
11828 13026 13
6103 13026 13
30095 4655 13
29596 13026 13
5589 14590 13
4655 14590 13
7991 29471 13
15862 29471 13
10597 29471 13
4052 6103 13
4779 7749 13
9964 7749 13
4957 29471 13
19478 29471 13
5790 7749 13
31850 7749 13
13541 7749 13
7794 7749 13
13629 7749 13
5756 7749 13
9426 14590 13
13494 7749 13
17735 14590 13
13026 14590 13
15297 14590 13
4779 14854 13
9964 14854 13
5790 14854 13
31850 14854 13
13541 14854 13
7794 14854 13
29719 14590 13
4052 14590 13
13629 14854 13
30096 14590 13
32240 14590 13
5161 14854 13
5589 13026 13
9426 13026 13
32240 13026 13
13629 14973 13
5756 14973 13
13494 14973 13
7749 14973 13
19478 15862 13
14854 14973 13
19478 7991 13
4052 29596 13
6103 29596 13
11828 29596 13
9964 13629 13
13541 13629 13
11810 27240 13
11828 35557 13
7991 15862 13
7794 13629 13
4779 5790 13
9964 5790 13
13541 5790 13
7794 5790 13
13629 5790 13
5161 33997 13
11828 4052 13
11828 29719 13
6103 29719 13
11828 6103 13
4779 33997 13
9964 33997 13
32240 29719 13
5790 33997 13
34114 27240 13
5756 13494 13
13629 13494 13
7794 13494 13
30096 13026 13
4052 13026 13
29719 13026 13
15297 13026 13
30095 17735 13
11828 17735 13
29596 17735 13
5589 17735 13
9426 17735 13
32240 17735 13
30096 17735 13
4052 17735 13
29719 17735 13
15297 17735 13
13026 17735 13
5756 27202 13
13494 27202 13
13541 13494 13
7794 14973 13
5790 13494 13
9964 13494 13
4779 13494 13
13541 14973 13
27202 33997 13
31850 14973 13
5790 14973 13
9964 14973 13
4779 14973 13
5161 14973 13
14854 27202 13
7749 27202 13
27202 14973 13
30095 35557 13
30096 15297 13
29596 35443 13
17735 13905 13
30095 35731 13
11828 35731 13
33316 35557 13
6103 35731 13
33159 35557 13
29596 35731 13
13905 35557 13
15888 35557 13
14229 35557 13
14631 35731 13
33316 35731 13
33159 35731 13
13905 35731 13
15888 35731 13
9426 35054 13
11810 34114 13
4052 14631 13
6103 33159 13
11828 33159 13
30095 33159 13
29719 14631 13
19611 33159 13
13026 13905 13
14590 33159 13
15297 14631 13
14229 13905 13
30095 14631 13
4655 35054 13
27409 13905 13
5589 35731 13
15888 13905 13
15297 13905 13
29719 13905 13
4052 13905 13
27409 14631 13
14631 35557 13
35054 35557 13
9426 35557 13
14590 35443 13
19611 35443 13
15888 35443 13
30095 35443 13
6103 35443 13
14229 14631 13
15888 14631 13
15297 35054 13
14631 35054 13
33316 35054 13
11828 35443 13
29596 33159 13
14229 35443 13
13026 14631 13
35054 35731 13
35557 35731 13
35443 35731 13
19611 35731 13
5589 35054 13
32240 35054 13
17735 14631 13
30096 35054 13
4052 35054 13
30096 13905 13
13026 35443 13
17735 35443 13
27409 35443 13
29719 35054 13
15297 35443 13
30096 14631 13
5589 33159 13
32240 14631 13
9426 33316 13
5589 33316 13
29596 33316 13
6103 33316 13
11828 33316 13
30095 33316 13
4655 33316 13
19611 33316 13
13905 33159 13
29596 14631 13
15888 33159 13
29719 35443 13
4052 35443 13
30096 35443 13
14590 33316 13
32240 35443 13
6103 14631 13
30096 35557 13
19611 14631 13
14590 14631 13
33159 33316 13
13905 33316 13
15888 33316 13
14229 33316 13
32240 33316 13
27409 33316 13
13026 33316 13
15297 33316 13
29719 33316 13
4052 33316 13
30096 33316 13
4052 35557 13
17735 33316 13
32240 13905 13
29719 35557 13
9426 35443 13
9426 14631 13
14229 33159 13
27409 33159 13
17735 33159 13
13026 33159 13
15297 33159 13
13541 7794 13
29719 33159 13
4655 14631 13
4052 33159 13
30096 33159 13
32240 33159 13
4655 33159 13
9426 33159 13
14229 35731 13
4655 35443 13
27409 35731 13
13026 35731 13
9426 35731 13
15297 35557 13
13026 35557 13
17735 35557 13
27409 35557 13
32240 35557 13
17735 35731 13
5589 14631 13
32240 35731 13
30096 35731 13
4655 35557 13
4052 35731 13
29719 35731 13
15297 35731 13
4655 35731 13
13905 35443 13
11828 14631 13
9426 13905 13
30095 13905 13
19611 13905 13
14631 35443 13
14590 13905 13
14229 15888 13
27409 15888 13
6103 35054 13
17735 15888 13
33316 14631 13
13026 15888 13
15297 15888 13
29719 15888 13
4655 13905 13
4052 15888 13
33159 14631 13
13905 35054 13
33316 35443 13
11828 13905 13
35054 35443 13
35557 35443 13
15888 35054 13
29719 30095 13
27409 35054 13
4052 30095 13
30096 30095 13
11828 35054 13
14229 35054 13
30095 35054 13
19611 35054 13
30096 15888 13
32240 30095 13
9426 30095 13
5589 30095 13
29596 30095 13
5589 13905 13
6103 30095 13
14590 35731 13
29596 13905 13
6103 13905 13
14590 35054 13
32240 15888 13
11828 30095 13
13905 14631 13
6103 35557 13
29596 35557 13
9426 15888 13
4655 15888 13
5589 35443 13
13026 35054 13
17735 35054 13
33159 35054 13
19611 35557 13
29596 35054 13
14590 35557 13
33159 35443 13
5589 35557 13
7902 17885 14
7902 7385 14
7902 7052 14
7385 19063 14
7052 11924 14
6103 9156 14
7902 11810 14
4982 9156 14
7385 17885 14
11810 27240 14
7052 19063 14
7385 27240 14
17885 7052 14
11810 7052 14
7902 27240 14
7052 27240 14
7902 19063 14
27240 19063 14
11924 19063 14
17885 19063 14
11810 19063 14
17885 11924 14
11810 11924 14
7902 11924 14
4982 6103 14
7385 7052 14
7385 11810 14
11810 17885 14
7385 11924 14
11924 27240 14
17885 27240 14
33131 11810 15
7976 5161 15
7079 11810 15
7976 35145 15
13774 11810 15
7079 13774 15
7373 7079 15
31075 12108 15
7807 31143 15
5161 35145 15
13774 33131 15
7373 34114 15
11810 34114 15
13774 34114 15
33131 34114 15
7373 33131 15
12108 31143 15
31075 7807 15
7373 13774 15
29706 7807 15
7079 33131 15
29706 12108 15
7807 12108 15
31075 31143 15
29706 31143 15
29706 31075 15
7079 34114 15
7373 11810 15
10345 17301 17
19197 17301 17
13093 16225 17
34330 17301 17
18346 17301 17
32850 17301 17
32850 36412 17
32850 10345 17
10345 34363 17
15862 34363 17
18346 34330 17
19197 34330 17
34330 36412 17
13093 36412 17
34363 36412 17
18346 36412 17
19197 10345 17
32850 34363 17
32850 34330 17
19197 13093 17
17301 36412 17
15862 19197 17
15862 34330 17
16225 36412 17
13093 34330 17
15862 18346 17
10345 18346 17
13093 18346 17
10345 34330 17
32850 18346 17
13093 34363 17
18346 34363 17
13093 10345 17
15862 10345 17
34330 16225 17
10345 16225 17
32850 16225 17
19197 16225 17
34363 16225 17
15862 32850 17
13093 32850 17
18346 16225 17
19197 34363 17
19197 32850 17
15862 36412 17
19197 36412 17
10345 36412 17
13093 17301 17
34363 17301 17
15862 16225 17
15862 17301 17
19197 18346 17
17301 16225 17
31842 36188 18
6035 36188 18
33619 36188 18
4528 36188 18
12995 36202 18
29110 36202 18
4528 36202 18
4528 36181 18
31842 36202 18
29110 36188 18
11810 10313 18
12995 6035 18
